MINISTERIO DE DEFENSA NACIONAL;;;;;;;
POLICÍA NACIONAL;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL;;;;;;;
GRUPO DE INFORMACIÓN DE CRIMINALIDAD;;;;;;;
VIOLENCIA INTRAFAMILIAR ;;;;;;;
PERÍODO DEL 01 DE ENERO AL 28 DE FEBRERO DEL 2023;;;;;;;
ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
CONTUNDENTES;CESAR;PUEBLO BELLO;14/01/2023;FEMENINO;ADULTOS;20570000;1
CONTUNDENTES;CESAR;PUEBLO BELLO;28/01/2023;FEMENINO;ADULTOS;20570000;1
CONTUNDENTES;CESAR;RÍO DE ORO;01/01/2023;FEMENINO;ADULTOS;20614000;1
CONTUNDENTES;CESAR;RÍO DE ORO;01/01/2023;MASCULINO;ADULTOS;20614000;1
CONTUNDENTES;CESAR;RÍO DE ORO;12/01/2023;FEMENINO;ADULTOS;20614000;1
CONTUNDENTES;CESAR;RÍO DE ORO;03/02/2023;FEMENINO;ADULTOS;20614000;1
CONTUNDENTES;CESAR;RÍO DE ORO;12/02/2023;FEMENINO;ADULTOS;20614000;1
CONTUNDENTES;CESAR;SAN ALBERTO;01/01/2023;FEMENINO;ADULTOS;20710000;1
CONTUNDENTES;CESAR;SAN ALBERTO;07/01/2023;FEMENINO;ADULTOS;20710000;1
CONTUNDENTES;CESAR;SAN ALBERTO;17/01/2023;MASCULINO;ADULTOS;20710000;1
CONTUNDENTES;CESAR;SAN ALBERTO;18/02/2023;FEMENINO;ADOLESCENTES;20710000;1
CONTUNDENTES;CESAR;SAN DIEGO;05/01/2023;FEMENINO;ADULTOS;20750000;1
CONTUNDENTES;CESAR;SAN DIEGO;25/01/2023;FEMENINO;ADULTOS;20750000;1
CONTUNDENTES;CESAR;SAN DIEGO;26/02/2023;MASCULINO;ADULTOS;20750000;1
CONTUNDENTES;CESAR;SAN MARTÍN;08/01/2023;FEMENINO;ADULTOS;20770000;1
CONTUNDENTES;CESAR;TAMALAMEQUE;08/01/2023;FEMENINO;ADULTOS;20787000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);01/01/2023;FEMENINO;ADULTOS;20001000;5
CONTUNDENTES;CESAR;VALLEDUPAR (CT);02/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);03/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);04/01/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);05/01/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);05/01/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);06/01/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);07/01/2023;FEMENINO;ADULTOS;20001000;5
CONTUNDENTES;CESAR;VALLEDUPAR (CT);07/01/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);08/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);09/01/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);09/01/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);10/01/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);11/01/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);12/01/2023;FEMENINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);13/01/2023;FEMENINO;ADOLESCENTES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);13/01/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);14/01/2023;FEMENINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);15/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);16/01/2023;FEMENINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);16/01/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);17/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);17/01/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);18/01/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);19/01/2023;FEMENINO;ADULTOS;20001000;4
CONTUNDENTES;CESAR;VALLEDUPAR (CT);20/01/2023;FEMENINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);21/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);22/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);22/01/2023;MASCULINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);23/01/2023;FEMENINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);23/01/2023;MASCULINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);24/01/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);25/01/2023;FEMENINO;ADOLESCENTES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);25/01/2023;FEMENINO;ADULTOS;20001000;6
CONTUNDENTES;CESAR;VALLEDUPAR (CT);26/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);26/01/2023;MASCULINO;ADOLESCENTES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);26/01/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);27/01/2023;FEMENINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);28/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);28/01/2023;MASCULINO;MENORES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);29/01/2023;FEMENINO;ADOLESCENTES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);29/01/2023;FEMENINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);29/01/2023;FEMENINO;MENORES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);30/01/2023;FEMENINO;ADULTOS;20001000;4
CONTUNDENTES;CESAR;VALLEDUPAR (CT);31/01/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);01/02/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);02/02/2023;FEMENINO;ADULTOS;20001000;7
CONTUNDENTES;CESAR;VALLEDUPAR (CT);02/02/2023;MASCULINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);03/02/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);03/02/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);05/02/2023;FEMENINO;ADULTOS;20001000;7
CONTUNDENTES;CESAR;VALLEDUPAR (CT);05/02/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);06/02/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);07/02/2023;FEMENINO;ADULTOS;20001000;3
CONTUNDENTES;CESAR;VALLEDUPAR (CT);09/02/2023;FEMENINO;ADOLESCENTES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);09/02/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);10/02/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);12/02/2023;FEMENINO;ADULTOS;20001000;6
CONTUNDENTES;CESAR;VALLEDUPAR (CT);12/02/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);13/02/2023;FEMENINO;ADULTOS;20001000;4
CONTUNDENTES;CESAR;VALLEDUPAR (CT);13/02/2023;FEMENINO;MENORES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);13/02/2023;MASCULINO;ADOLESCENTES;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);17/02/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);18/02/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);18/02/2023;MASCULINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);19/02/2023;FEMENINO;ADOLESCENTES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);19/02/2023;FEMENINO;ADULTOS;20001000;4
CONTUNDENTES;CESAR;VALLEDUPAR (CT);20/02/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);21/02/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);21/02/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);22/02/2023;MASCULINO;ADOLESCENTES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);22/02/2023;MASCULINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);24/02/2023;FEMENINO;ADOLESCENTES;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);24/02/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);25/02/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);25/02/2023;MASCULINO;ADULTOS;20001000;1
CONTUNDENTES;CESAR;VALLEDUPAR (CT);27/02/2023;FEMENINO;ADULTOS;20001000;2
CONTUNDENTES;CESAR;VALLEDUPAR (CT);28/02/2023;FEMENINO;ADULTOS;20001000;1
CONTUNDENTES;CHOCÓ;ATRATO;15/01/2023;FEMENINO;ADULTOS;27050000;1
CONTUNDENTES;CHOCÓ;BAHÍA SOLANO;01/01/2023;FEMENINO;ADULTOS;27075000;1
CONTUNDENTES;CHOCÓ;BAHÍA SOLANO;01/01/2023;MASCULINO;ADULTOS;27075000;1
CONTUNDENTES;CHOCÓ;BAHÍA SOLANO;22/01/2023;MASCULINO;ADULTOS;27075000;1
CONTUNDENTES;CHOCÓ;EL CARMEN DE ATRATO;01/01/2023;MASCULINO;ADULTOS;27245000;2
CONTUNDENTES;CHOCÓ;EL CARMEN DE ATRATO;08/01/2023;FEMENINO;ADULTOS;27245000;1
CONTUNDENTES;CHOCÓ;EL CARMEN DE ATRATO;18/02/2023;FEMENINO;ADULTOS;27245000;1
CONTUNDENTES;CHOCÓ;EL LITORAL DEL SAN JUAN;02/01/2023;FEMENINO;ADULTOS;27250000;1
CONTUNDENTES;CHOCÓ;ISTMINA;01/01/2023;FEMENINO;ADULTOS;27361000;1
CONTUNDENTES;CHOCÓ;ISTMINA;08/01/2023;FEMENINO;ADULTOS;27361000;1
CONTUNDENTES;CHOCÓ;ISTMINA;09/01/2023;FEMENINO;ADULTOS;27361000;1
CONTUNDENTES;CHOCÓ;ISTMINA;18/01/2023;FEMENINO;ADULTOS;27361000;1
CONTUNDENTES;CHOCÓ;ISTMINA;18/01/2023;FEMENINO;MENORES;27361000;1
CONTUNDENTES;CHOCÓ;ISTMINA;23/01/2023;FEMENINO;ADULTOS;27361000;1
CONTUNDENTES;CHOCÓ;ISTMINA;02/02/2023;FEMENINO;ADULTOS;27361000;1
CONTUNDENTES;CHOCÓ;ISTMINA;03/02/2023;FEMENINO;ADULTOS;27361000;2
CONTUNDENTES;CHOCÓ;ISTMINA;13/02/2023;FEMENINO;ADULTOS;27361000;1
CONTUNDENTES;CHOCÓ;ISTMINA;21/02/2023;FEMENINO;ADULTOS;27361000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);01/01/2023;FEMENINO;ADULTOS;27001000;2
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);03/01/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);10/01/2023;FEMENINO;ADULTOS;27001000;2
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);16/01/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);01/02/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);05/02/2023;FEMENINO;ADULTOS;27001000;2
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);14/02/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);18/02/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);18/02/2023;MASCULINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);19/02/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);22/02/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);23/02/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);26/02/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;QUIBDÓ (CT);27/02/2023;FEMENINO;ADULTOS;27001000;1
CONTUNDENTES;CHOCÓ;RÍO IRO;15/02/2023;FEMENINO;ADULTOS;27580000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;01/01/2023;FEMENINO;ADULTOS;23162000;2
CONTUNDENTES;CÓRDOBA;CERETÉ;02/01/2023;FEMENINO;ADULTOS;23162000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;04/01/2023;FEMENINO;ADULTOS;23162000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;29/01/2023;FEMENINO;ADULTOS;23162000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;08/02/2023;FEMENINO;ADULTOS;23162000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;12/02/2023;FEMENINO;ADULTOS;23162000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;18/02/2023;FEMENINO;ADULTOS;23162000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;22/02/2023;FEMENINO;ADULTOS;23162000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;23/02/2023;FEMENINO;ADULTOS;23162000;1
CONTUNDENTES;CÓRDOBA;CHINÚ;09/01/2023;FEMENINO;ADULTOS;23182000;1
CONTUNDENTES;CÓRDOBA;CIÉNAGA DE ORO;05/01/2023;FEMENINO;ADULTOS;23189000;1
CONTUNDENTES;CÓRDOBA;CIÉNAGA DE ORO;29/01/2023;MASCULINO;ADOLESCENTES;23189000;1
CONTUNDENTES;CÓRDOBA;CIÉNAGA DE ORO;30/01/2023;FEMENINO;ADULTOS;23189000;1
CONTUNDENTES;CÓRDOBA;COTORRA;22/02/2023;MASCULINO;ADULTOS;23300000;1
CONTUNDENTES;CÓRDOBA;COTORRA;27/02/2023;FEMENINO;ADULTOS;23300000;1
CONTUNDENTES;CÓRDOBA;MONTELÍBANO;17/02/2023;FEMENINO;ADULTOS;23466000;1
CONTUNDENTES;CÓRDOBA;MONTELÍBANO;23/02/2023;FEMENINO;ADULTOS;23466000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);01/01/2023;FEMENINO;ADULTOS;23001000;3
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);02/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);03/01/2023;MASCULINO;MENORES;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);05/01/2023;FEMENINO;ADULTOS;23001000;3
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);07/01/2023;FEMENINO;ADULTOS;23001000;2
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);08/01/2023;FEMENINO;ADULTOS;23001000;2
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);08/01/2023;FEMENINO;MENORES;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);09/01/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);09/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);10/01/2023;FEMENINO;ADULTOS;23001000;2
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);11/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);13/01/2023;FEMENINO;ADULTOS;23001000;2
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);13/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);14/01/2023;FEMENINO;ADULTOS;23001000;2
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);16/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);17/01/2023;FEMENINO;ADULTOS;23001000;3
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);17/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);18/01/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);22/01/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);23/01/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);23/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);24/01/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);28/01/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);28/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);29/01/2023;FEMENINO;ADULTOS;23001000;4
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);29/01/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);30/01/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);31/01/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);01/02/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);03/02/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);08/02/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);11/02/2023;FEMENINO;ADULTOS;23001000;2
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);13/02/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);13/02/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);14/02/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);15/02/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);16/02/2023;FEMENINO;ADULTOS;23001000;2
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);16/02/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);18/02/2023;FEMENINO;ADULTOS;23001000;2
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);19/02/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);21/02/2023;MASCULINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);25/02/2023;FEMENINO;ADOLESCENTES;23001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);26/02/2023;FEMENINO;ADULTOS;23001000;1
CONTUNDENTES;CÓRDOBA;PLANETA RICA;04/02/2023;FEMENINO;ADULTOS;23555000;1
CONTUNDENTES;CÓRDOBA;SAHAGÚN;10/02/2023;FEMENINO;ADOLESCENTES;23660000;1
CONTUNDENTES;CÓRDOBA;SAN BERNARDO DEL VIENTO;03/01/2023;FEMENINO;ADULTOS;23675000;1
CONTUNDENTES;CÓRDOBA;SAN CARLOS;03/01/2023;FEMENINO;ADULTOS;23678000;1
CONTUNDENTES;CÓRDOBA;SAN CARLOS;24/02/2023;MASCULINO;ADULTOS;23678000;1
CONTUNDENTES;CÓRDOBA;SAN PELAYO;20/01/2023;FEMENINO;ADULTOS;23686000;1
CONTUNDENTES;CÓRDOBA;SAN PELAYO;04/02/2023;FEMENINO;ADULTOS;23686000;1
CONTUNDENTES;CÓRDOBA;SAN PELAYO;14/02/2023;FEMENINO;ADULTOS;23686000;1
CONTUNDENTES;CÓRDOBA;TIERRALTA;18/02/2023;FEMENINO;ADULTOS;23807000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/01/2023;FEMENINO;ADULTOS;11001000;4
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/01/2023;MASCULINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/01/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/01/2023;FEMENINO;ADULTOS;11001000;3
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/01/2023;MASCULINO;ADULTOS;11001000;2
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);07/01/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);09/01/2023;FEMENINO;ADULTOS;11001000;2
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/01/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);11/01/2023;FEMENINO;ADULTOS;11001000;5
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);12/01/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);13/01/2023;FEMENINO;ADULTOS;11001000;3
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);13/01/2023;MASCULINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/01/2023;FEMENINO;ADULTOS;11001000;2
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/01/2023;FEMENINO;ADULTOS;11001000;4
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);16/01/2023;FEMENINO;ADULTOS;11001000;2
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);17/01/2023;FEMENINO;ADULTOS;11001000;2
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);18/01/2023;FEMENINO;ADULTOS;11001000;3
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/01/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);19/01/2023;MASCULINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);20/01/2023;FEMENINO;ADULTOS;11001000;3
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);21/01/2023;FEMENINO;ADULTOS;11001000;5
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);22/01/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);23/01/2023;FEMENINO;ADULTOS;11001000;7
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);24/01/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);25/01/2023;FEMENINO;ADOLESCENTES;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);25/01/2023;FEMENINO;ADULTOS;11001000;2
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);26/01/2023;FEMENINO;ADULTOS;11001000;3
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);26/01/2023;MASCULINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/01/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/01/2023;MASCULINO;ADOLESCENTES;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/01/2023;MASCULINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/01/2023;FEMENINO;ADULTOS;11001000;2
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2023;FEMENINO;ADULTOS;11001000;4
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/01/2023;FEMENINO;ADULTOS;11001000;4
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2023;FEMENINO;ADULTOS;11001000;3
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2023;FEMENINO;MENORES;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2023;MASCULINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);01/02/2023;FEMENINO;ADULTOS;11001000;4
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);02/02/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);03/02/2023;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);04/02/2023;FEMENINO;ADULTOS;11001000;5
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/02/2023;FEMENINO;ADULTOS;11001000;4
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);05/02/2023;MASCULINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);06/02/2023;FEMENINO;ADULTOS;11001000;2
